gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	projectId	isSequenced	gbifRegion	publishedByGbifRegion	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory
1287642942				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.96594			SEB		2	2.0	individuals											PRESENT								Observed in block #2											593003423				2008-04-22T00:00		113	113	2008	4	22			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP138		Ecuador;Tropical Eastern Pacific;Eastern Galapagos Islands	SOUTH_AMERICA				EC				Bahía Sullivan				6 m					-0.2812	-90.5686						POINT (-90.56861 -0.28115)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.029Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.029Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642911				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.92012			RP		2	2.0	individuals											PRESENT								Observed in block #1											593003424				2008-04-22T00:00		113	113	2008	4	22			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP143		Ecuador;Tropical Eastern Pacific;Eastern Galapagos Islands	SOUTH_AMERICA				EC				Bartolomé				6 m					-0.2797	-90.5449						POINT (-90.54489 -0.27971)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.734Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.734Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642869				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.107833			SEB		4	4.0	individuals											PRESENT								Observed in block #2											593003420				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP228		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Prot (1)				15 m					-0.0499	-91.5468						POINT (-91.54678 -0.04991)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.151Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.151Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642835				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.107770			RP		3	3.0	individuals											PRESENT								Observed in block #2											593003419				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP227		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Pesca (2)				15 m					-0.0404	-91.5219						POINT (-91.52193 -0.04037)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.732Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.732Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642813				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.107832			SEB		6	6.0	individuals											PRESENT								Observed in block #1											593003420				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP228		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Prot (1)				15 m					-0.0499	-91.5468						POINT (-91.54678 -0.04991)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.016Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.016Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642790				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.107769			RP		4	4.0	individuals											PRESENT								Observed in block #1											593003419				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP227		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Pesca (2)				15 m					-0.0404	-91.5219						POINT (-91.52193 -0.04037)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.732Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.732Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642760				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.100831			SEB		5	5.0	individuals											PRESENT								Observed in block #2											593003418				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP226		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Pesca (1)				15 m					-0.0412	-91.5275						POINT (-91.52752 -0.04116)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.733Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.733Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642732				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.107796			SEB		1	1.0	individuals											PRESENT								Observed in block #1											593003414				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP228		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Prot (1)				6 m					-0.0499	-91.5468						POINT (-91.54678 -0.04991)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.012Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.012Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642721				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.107864			RP		3	3.0	individuals											PRESENT								Observed in block #1											593003415				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP229		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Prot (2)				6 m					-0.047	-91.5444						POINT (-91.54444 -0.04701)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.012Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.012Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642683				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.107865			RP		5	5.0	individuals											PRESENT								Observed in block #2											593003415				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP229		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Prot (2)				6 m					-0.047	-91.5444						POINT (-91.54444 -0.04701)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.734Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.734Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642664				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99931			SEB		2	2.0	individuals											PRESENT								Observed in block #1											593003411				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP190		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Paraíso de Pedro				15 m					-0.3348	-91.6579						POINT (-91.6579 -0.33477)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.730Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.730Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642658				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.100805			SEB		1	1.0	individuals											PRESENT								Observed in block #2											593003412				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP226		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Pesca (1)				6 m					-0.0412	-91.5275						POINT (-91.52752 -0.04116)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.723Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.723Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642656				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.100853			RP		4	4.0	individuals											PRESENT								Observed in block #1											593003413				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP227		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Pesca (2)				6 m					-0.0404	-91.5219						POINT (-91.52193 -0.04037)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.724Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.724Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642628				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.100804			SEB		1	1.0	individuals											PRESENT								Observed in block #1											593003412				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP226		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Pesca (1)				6 m					-0.0412	-91.5275						POINT (-91.52752 -0.04116)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.722Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.722Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642626				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.100854			RP		1	1.0	individuals											PRESENT								Observed in block #2											593003413				2008-04-21T00:00		112	112	2008	4	21			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP227		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Punta Vicente Roca Pesca (2)				6 m					-0.0404	-91.5219						POINT (-91.52193 -0.04037)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.063Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.063Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642621				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99164			SEB		3	3.0	individuals											PRESENT								Observed in block #1											593003408				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP146		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Cabo Douglas Piedra Blanca				15 m					-0.3018	-91.6524						POINT (-91.6524 -0.3018)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.722Z						CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.722Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642583				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99194			SEB		5	5.0	individuals											PRESENT								Observed in block #2											593003409				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP147		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Cabo Douglas Sur (1)				15 m					-0.3188	-91.6676						POINT (-91.6676 -0.3188)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.722Z						CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.722Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642565				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99193			SEB		11	11.0	individuals											PRESENT								Observed in block #1											593003409				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP147		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Cabo Douglas Sur (1)				15 m					-0.3188	-91.6676						POINT (-91.6676 -0.3188)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.721Z						CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.721Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642528				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99133			SEB		12	12.0	individuals											PRESENT								Observed in block #2											593003406				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP146		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Cabo Douglas Piedra Blanca				6 m					-0.3018	-91.6524						POINT (-91.6524 -0.3018)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.014Z						CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.014Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642527				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99065			RP		8	8.0	individuals											PRESENT								Observed in block #2											593003405				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP145		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Cabo Douglas Fondeadero				6 m					-0.3012	-91.6505						POINT (-91.65047 -0.30119)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:46.060Z						FOOTPRINT_WKT_MISMATCH;CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:46.060Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642525				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99165			SEB		1	1.0	individuals											PRESENT								Observed in block #2											593003408				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP146		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Cabo Douglas Piedra Blanca				15 m					-0.3018	-91.6524						POINT (-91.6524 -0.3018)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:45.992Z						CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:45.992Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
1287642443				CC_BY_4_0				RLS	Event				RLS			RLS	HUMAN_OBSERVATION				M1_DATA.99132			SEB		3	3.0	individuals											PRESENT								Observed in block #1											593003406				2008-04-20T00:00		111	111	2008	4	20			Reef Life Survey methods	500.0	square_metre			Two blocks form a complete transect	ETP146		Ecuador;Tropical Eastern Pacific;Western Galapagos Islands	SOUTH_AMERICA				EC				Cabo Douglas Piedra Blanca				6 m					-0.3018	-91.6524						POINT (-91.6524 -0.3018)																																												Mycteroperca olfax (Jenyns, 1840)								Animalia	Chordata		Perciformes		Serranidae				Mycteroperca	Mycteroperca			olfax			SPECIES				ACCEPTED			38f06820-08c5-42b2-94f6-47cc3e83a54a	AU	2024-01-25T06:36:34.721Z						CONTINENT_DERIVED_FROM_COORDINATES		true	false	2389031	2389031	1	44		587	8597	2388983		2389031	Mycteroperca olfax	Mycteroperca olfax (Jenyns, 1840)	Mycteroperca olfax		DWC_ARCHIVE	2024-01-25T06:36:34.721Z	2023-01-04T03:46:29.178Z	true			false	LATIN_AMERICA	OCEANIA									VU
